group,case,burst,phase,samples,curl_live_sample_max,tls_live_sample_max,app_bytes_sample_max,scratch_bytes_sample_max,physical_sample_max,rss_sample_max,fds_sample_max,curl_peak_cumulative,tls_peak_cumulative,max_physical_cumulative,max_rss_cumulative
research/transport-memory/asymmetric-h2-results,h2-growing-u16,1,transfer_start,1,13994379,673487,606400,262144000,51283328,101629952,2009,13994379,673487,95044992,101629952
research/transport-memory/asymmetric-h2-results,h2-growing-u16,1,active,110,86705708,673487,606400,264524001,99911040,120684544,2009,86867754,673607,96503168,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,1,capture_complete,1,10612489,673487,606400,9493000,53970304,100106240,1009,86867754,673607,96503168,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,1,validation_delayed,1,10612489,673487,606400,9493000,53970304,100106240,1009,86867754,673607,96503168,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,1,captures_released,1,10612489,673487,0,0,53970304,100139008,9,86867754,673607,96503168,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,1,serviced_idle,1,10612489,673487,0,0,53970304,100139008,9,86867754,673607,96503168,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,2,burst_start,1,10612489,673487,0,0,53970304,100139008,9,10612489,673487,96503168,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,2,transfer_start,1,13994379,673487,606400,1048576000,55002560,19496960,2009,13994379,673487,96503168,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,2,active,341,86705708,673487,606400,1049830328,101025216,102268928,2009,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,2,capture_complete,1,10612489,673487,606400,9493000,59278784,61669376,1009,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,2,validation_delayed,1,10612489,673487,606400,9493000,59278784,61669376,1009,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,2,captures_released,1,10612489,673487,0,0,59278784,61734912,9,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,2,serviced_idle,1,10612489,673487,0,0,59278784,61734912,9,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,3,burst_start,1,10612489,673487,0,0,59278784,61734912,9,10612489,673487,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,3,transfer_start,1,13994379,673487,606400,262144000,59606464,59064320,2009,13994379,673487,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,3,active,110,86705708,673487,606400,264388272,94471616,112902144,2009,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,3,capture_complete,1,10612215,673487,606400,9493000,26084800,111542272,1009,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,3,validation_delayed,1,10612215,673487,606400,9493000,26084800,111542272,1009,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,3,captures_released,1,10612215,673487,0,0,25380224,110854144,9,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,3,serviced_idle,1,10612215,673487,0,0,25380224,110755840,9,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,3,multi_released,1,0,537905,0,0,15992000,46022656,4,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,3,cleaned,1,0,0,0,0,15811712,37765120,4,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-growing-u16,3,retained_idle,1,0,0,0,0,15811712,37765120,3,86705708,673607,101025216,120684544
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u16,-1,cold,1,0,0,0,0,1524288,2850816,4,0,0,1524288,2850816
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u16,0,burst_start,1,9839,103552,0,0,2327296,6848512,8,9839,103552,2343680,6848512
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u16,0,transfer_start,1,3401681,103552,606400,532480000,6898624,11091968,2008,3401681,103552,6898624,11091968
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u16,0,active,196,64359205,673471,606400,533226075,72336640,78315520,2009,64411173,710454,72336640,78315520
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u16,0,capture_complete,1,10612472,673471,606400,9493000,44467456,77217792,1009,64411173,710454,72336640,78315520
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u16,0,validation_delayed,1,10612472,673471,606400,9493000,44467456,77217792,1009,64411173,710454,72336640,78315520
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u16,0,captures_released,1,10612472,673471,0,0,44467456,77234176,9,64411173,710454,72336640,78315520
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u16,0,serviced_idle,1,10612472,673471,0,0,44467456,77234176,9,64411173,710454,72336640,78315520
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u16,0,multi_released,1,0,537905,0,0,30950656,69566464,4,64411173,710454,72336640,78315520
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u16,0,cleaned,1,0,0,0,0,30934272,69812224,4,64411173,710454,72336640,78315520
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u16,0,retained_idle,1,0,0,0,0,30934272,68943872,3,64411173,710454,72336640,78315520
research/transport-memory/asymmetric-h2-results,h2-wan1024-u64,-1,cold,1,0,0,0,0,1540736,2850816,4,0,0,1540736,2850816
research/transport-memory/asymmetric-h2-results,h2-wan1024-u64,0,burst_start,1,9839,103552,0,0,2425664,6930432,8,9839,103552,2442048,6930432
research/transport-memory/asymmetric-h2-results,h2-wan1024-u64,0,transfer_start,1,3401681,103552,606400,1048576000,6964224,8454144,2008,3401681,103552,6964224,8454144
research/transport-memory/asymmetric-h2-results,h2-wan1024-u64,0,active,347,136011420,673487,606400,1049403288,160138816,165330944,2009,136129352,710454,160155200,165330944
research/transport-memory/asymmetric-h2-results,h2-wan1024-u64,0,capture_complete,1,10612472,673487,606400,9493000,58639936,165265408,1009,136129352,710454,160155200,165330944
research/transport-memory/asymmetric-h2-results,h2-wan1024-u64,0,validation_delayed,1,10612472,673487,606400,9493000,58639936,165265408,1009,136129352,710454,160155200,165330944
research/transport-memory/asymmetric-h2-results,h2-wan1024-u64,0,captures_released,1,10612472,673487,0,0,58639936,165265408,9,136129352,710454,160155200,165330944
research/transport-memory/asymmetric-h2-results,h2-wan1024-u64,0,serviced_idle,1,10612472,673487,0,0,58639936,165265408,9,136129352,710454,160155200,165330944
research/transport-memory/asymmetric-h2-results,h2-wan1024-u64,0,multi_released,1,0,537905,0,0,50120256,157024256,4,136129352,710454,160155200,165330944
research/transport-memory/asymmetric-h2-results,h2-wan1024-u64,0,cleaned,1,0,0,0,0,50120256,157155328,4,136129352,710454,160155200,165330944
research/transport-memory/asymmetric-h2-results,h2-wan1024-u64,0,retained_idle,1,0,0,0,0,50120256,157155328,3,136129352,710454,160155200,165330944
research/transport-memory/asymmetric-h2-results,h2-local1024-u64,-1,cold,1,0,0,0,0,1606272,2916352,4,0,0,1622592,2916352
research/transport-memory/asymmetric-h2-results,h2-local1024-u64,0,burst_start,1,9839,103552,0,0,2360064,6881280,8,9839,103552,2376448,6881280
research/transport-memory/asymmetric-h2-results,h2-local1024-u64,0,transfer_start,1,3401681,103552,606400,1048576000,6996928,11485184,2008,3401681,103552,6996928,11485184
research/transport-memory/asymmetric-h2-results,h2-local1024-u64,0,active,69,135906389,673471,606400,1052128864,160187904,165986304,2009,136063608,710446,160187904,165986304
research/transport-memory/asymmetric-h2-results,h2-local1024-u64,0,capture_complete,1,10612472,673471,606400,9493000,65488384,165969920,1009,136063608,710446,160187904,165986304
research/transport-memory/asymmetric-h2-results,h2-local1024-u64,0,validation_delayed,1,10612472,673471,606400,9493000,65488384,165969920,1009,136063608,710446,160187904,165986304
research/transport-memory/asymmetric-h2-results,h2-local1024-u64,0,captures_released,1,10612472,673471,0,0,65488384,165969920,9,136063608,710446,160187904,165986304
research/transport-memory/asymmetric-h2-results,h2-local1024-u64,0,serviced_idle,1,10612472,673471,0,0,65488384,165969920,9,136063608,710446,160187904,165986304
research/transport-memory/asymmetric-h2-results,h2-local1024-u64,0,multi_released,1,0,537905,0,0,51660288,157597696,4,136063608,710446,160187904,165986304
research/transport-memory/asymmetric-h2-results,h2-local1024-u64,0,cleaned,1,0,0,0,0,50349568,157597696,4,136063608,710446,160187904,165986304
research/transport-memory/asymmetric-h2-results,h2-local1024-u64,0,retained_idle,1,0,0,0,0,50349568,157597696,3,136063608,710446,160187904,165986304
research/transport-memory/asymmetric-h2-results,h2-growing-u64,-1,cold,1,0,0,0,0,1540736,2850816,4,0,0,1540736,2850816
research/transport-memory/asymmetric-h2-results,h2-growing-u64,0,burst_start,1,9839,103552,0,0,2327424,6815744,8,9839,103552,2343808,6815744
research/transport-memory/asymmetric-h2-results,h2-growing-u64,0,transfer_start,1,3401681,103552,606400,65536000,7046272,11501568,2008,3401681,103552,7046272,11501568
research/transport-memory/asymmetric-h2-results,h2-growing-u64,0,active,54,136009620,673487,606400,70973949,160335488,166707200,2009,136078319,710454,160335488,166707200
research/transport-memory/asymmetric-h2-results,h2-growing-u64,0,capture_complete,1,10612489,673487,606400,9493000,37602944,150159360,1009,136078319,710454,160335488,166707200
research/transport-memory/asymmetric-h2-results,h2-growing-u64,0,validation_delayed,1,10612489,673487,606400,9493000,37602944,150159360,1009,136078319,710454,160335488,166707200
research/transport-memory/asymmetric-h2-results,h2-growing-u64,0,captures_released,1,10612489,673487,0,0,37602944,150159360,9,136078319,710454,160335488,166707200
research/transport-memory/asymmetric-h2-results,h2-growing-u64,0,serviced_idle,1,10612489,673487,0,0,37602944,150159360,9,136078319,710454,160335488,166707200
research/transport-memory/asymmetric-h2-results,h2-growing-u64,1,burst_start,1,10612489,673487,0,0,37602944,150159360,9,10612489,673487,160335488,166707200
research/transport-memory/asymmetric-h2-results,h2-growing-u64,1,transfer_start,1,13994379,673487,606400,262144000,39618240,152158208,2009,13994379,673487,160335488,166707200
research/transport-memory/asymmetric-h2-results,h2-growing-u64,1,active,110,135857708,673487,606400,264149184,132581248,245104640,2009,136104918,673607,160335488,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,1,capture_complete,1,10612489,673487,606400,9493000,49465216,245088256,1009,136104918,673607,160335488,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,1,validation_delayed,1,10612489,673487,606400,9493000,49465216,245088256,1009,136104918,673607,160335488,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,1,captures_released,1,10612489,673487,0,0,49465216,245088256,9,136104918,673607,160335488,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,1,serviced_idle,1,10612489,673487,0,0,49465216,245088256,9,136104918,673607,160335488,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,2,burst_start,1,10612489,673487,0,0,49465216,245088256,9,10612489,673487,160335488,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,2,transfer_start,1,13994379,673487,606400,1048576000,54347648,97878016,2009,13994379,673487,160335488,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,2,active,344,135857708,673487,606400,1049677464,176031616,196132864,2009,136105794,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,2,capture_complete,1,10612489,673487,606400,9493000,67241856,173850624,1009,136105794,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,2,validation_delayed,1,10612489,673487,606400,9493000,67241856,173850624,1009,136105794,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,2,captures_released,1,10612489,673487,0,0,67241856,173850624,9,136105794,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,2,serviced_idle,1,10612489,673487,0,0,67241856,173850624,9,136105794,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,3,burst_start,1,10612489,673487,0,0,67241856,173850624,9,10612489,673487,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,3,transfer_start,1,13994379,673487,606400,262144000,67618688,174374912,2009,13994379,673487,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,3,active,110,135857708,673487,606400,264157344,147769280,226148352,2009,136104936,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,3,capture_complete,1,10612215,673487,606400,9493000,70961088,43417600,1009,136104936,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,3,validation_delayed,1,10612215,673487,606400,9493000,70961088,43417600,1009,136104936,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,3,captures_released,1,10612215,673487,0,0,70961088,43466752,9,136104936,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,3,serviced_idle,1,10612215,673487,0,0,70961088,43466752,9,136104936,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,3,multi_released,1,0,537905,0,0,57771968,45596672,4,136104936,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,3,cleaned,1,0,0,0,0,57739200,46006272,4,136104936,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-growing-u64,3,retained_idle,1,0,0,0,0,57739200,46006272,3,136104936,673607,176031616,245104640
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u64,-1,cold,1,0,0,0,0,1606272,2916352,4,0,0,1606272,2916352
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u64,0,burst_start,1,9839,103552,0,0,2376576,6864896,8,9839,103552,2392960,6864896
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u64,0,transfer_start,1,3401681,103552,606400,532480000,6931520,11403264,2008,3401681,103552,6931520,11403264
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u64,0,active,197,112427078,673487,606400,533201935,136889856,143212544,2009,112936966,710454,136889856,143212544
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u64,0,capture_complete,1,10612489,673487,606400,9493000,39339520,28786688,1009,112936966,710454,136889856,143212544
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u64,0,validation_delayed,1,10612489,673487,606400,9493000,39339520,28786688,1009,112936966,710454,136889856,143212544
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u64,0,captures_released,1,10612489,673487,0,0,39339520,28803072,9,112936966,710454,136889856,143212544
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u64,0,serviced_idle,1,10612489,673487,0,0,39339520,28803072,9,112936966,710454,136889856,143212544
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u64,0,multi_released,1,0,537905,0,0,26461696,35471360,4,112936966,710454,136889856,143212544
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u64,0,cleaned,1,0,0,0,0,26461696,35831808,4,112936966,710454,136889856,143212544
research/transport-memory/asymmetric-h2-results,h2-overlap-stall-u64,0,retained_idle,1,0,0,0,0,26461696,35831808,3,112936966,710454,136889856,143212544
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u16,-1,cold,1,0,0,0,0,1458752,2785280,4,0,0,1524288,2785280
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u16,0,burst_start,1,9839,103552,0,0,2278144,6815744,8,9839,103552,2294528,6815744
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u16,0,transfer_start,1,3401681,103552,350400,131072000,6685632,11190272,2008,3401681,103552,6685632,11190272
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u16,0,active,188,86754372,673471,350400,132016248,94749952,101138432,2009,86976398,710454,94766336,101138432
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u16,0,capture_complete,1,10612455,673471,350400,9493000,44303616,26181632,1009,86976398,710454,94766336,101138432
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u16,0,validation_delayed,1,10612455,673471,350400,9493000,44303616,26181632,1009,86976398,710454,94766336,101138432
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u16,0,captures_released,1,10612455,673471,0,0,44303616,26050560,9,86976398,710454,94766336,101138432
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u16,0,serviced_idle,1,10612455,673471,0,0,44303616,26034176,9,86976398,710454,94766336,101138432
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u16,0,multi_released,1,0,537905,0,0,36652288,27115520,4,86976398,710454,94766336,101138432
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u16,0,cleaned,1,0,0,0,0,36537600,27541504,4,86976398,710454,94766336,101138432
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u16,0,retained_idle,1,0,0,0,0,36537600,25116672,3,86976398,710454,94766336,101138432
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u64,-1,cold,1,0,0,0,0,1606272,2916352,4,0,0,1606272,2916352
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u64,0,burst_start,1,9839,103552,0,0,2409280,6930432,8,9839,103552,2425664,6930432
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u64,0,transfer_start,1,3401681,103552,350400,131072000,6554432,11091968,2008,3401681,103552,6554432,11091968
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u64,0,active,188,136010520,673487,350400,131970144,159548800,165888000,2009,136128415,710454,159565184,165888000
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u64,0,capture_complete,1,10612472,673487,350400,9493000,51430784,51658752,1009,136128415,710454,159565184,165888000
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u64,0,validation_delayed,1,10612472,673487,350400,9493000,51430784,48824320,1009,136128415,710454,159565184,165888000
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u64,0,captures_released,1,10612472,673487,0,0,51430784,48644096,9,136128415,710454,159565184,165888000
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u64,0,serviced_idle,1,10612472,673487,0,0,51430784,44695552,9,136128415,710454,159565184,165888000
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u64,0,multi_released,1,0,537905,0,0,40994176,50675712,4,136128415,710454,159565184,165888000
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u64,0,cleaned,1,0,0,0,0,40994176,51003392,4,136128415,710454,159565184,165888000
research/transport-memory/asymmetric-uplink-smoke-results,h2-wan128-u64,0,retained_idle,1,0,0,0,0,40994176,47611904,3,136128415,710454,159565184,165888000
